year,month,day,hour,Sukhothai,SakonNakhon,Salokbat,Phrae,PranBuri,ThatPhanom,Pangnga2,ChonBuri3,NakhonPhanom,Thalan2,Ubon2,LopBuri2,NakhonNayok,NakhonChaisi,Pattani,Chaiyaphum1,NakhonRatchasima2,Sirindhorn,BangLangDam,BhumibolDam,ChulabhornDam,KaengKrachanDam,KiridharnDam,LamTakhongJVDam,PakMunDam,RajjaprabhaDam,SirikitDam,SrinagarindDam,ThungNaDam,UbolratanaDam,VajiralongkornDam,NamNgum1,NamLeuk,NamMang3,NamNgum2,TheunHinboun,NamTheun2,HouayHo,Xeset1,Xeset2
2016,1,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,30.6,21.85,0,172.2,7.9,8.6,0,40.4,10.3,0,130.4,102,1.8,11.1,0,192.66,59.95,14.63,438.408,136.72,1062.02,0,21.37,3.97
2016,1,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,30.6,21.85,0,172.2,7.9,8.6,0,40.4,10.3,0,130.4,102,1.8,11.1,0,192.66,59.95,14.63,438.408,136.72,1062.02,0,21.37,3.97
2016,1,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,30.6,21.85,0,172.2,7.9,8.6,0,40.4,10.3,0,130.4,102,1.8,11.1,0,192.66,59.95,14.63,438.408,136.72,1062.02,0,21.37,3.97
2016,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,5,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,6,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,7,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,8,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,9,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,10,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,11,6.24,8.64,28.8,10.8,3.12,10.08,4.56,3.84,11.52,22.56,35.28,43.2,9.36,68.88,5.76,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,12,6.96,9.84,32.4,12,3.6,11.28,5.04,4.32,12.96,25.44,39.6,48.72,10.56,77.52,6.48,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,13,6.24,8.64,28.8,10.8,3.12,10.08,4.56,3.84,11.52,22.56,35.28,43.2,9.36,68.88,5.76,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,14,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,15,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,16,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,17,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,18,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,28.2,20.52,0,171.8,7.9,8.6,0,40.1,10,0,130.3,102,1.7,11,0,171.01,60,14.53,381.952,129.22,1061.38,56.47,20.78,3.9
2016,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,5,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,6,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,7,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,8,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,9,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,10,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,11,6.24,8.64,28.8,10.8,3.12,10.08,4.56,3.84,11.52,22.56,35.28,43.2,9.36,68.88,5.76,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,12,6.96,9.84,32.4,12,3.6,11.28,5.04,4.32,12.96,25.44,39.6,48.72,10.56,77.52,6.48,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,13,6.24,8.64,28.8,10.8,3.12,10.08,4.56,3.84,11.52,22.56,35.28,43.2,9.36,68.88,5.76,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,14,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,15,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,16,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,17,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,18,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,40.8,20.15,0,171.4,7.9,8.5,0,39.7,9.6,0,130.1,101.9,1.7,11,0,140.43,59.97,14.43,325.8,122.24,1060.73,150.71,20.19,3.82
2016,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,5,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,6,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,7,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,8,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,9,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,10,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,11,6.24,8.64,28.8,10.8,3.12,10.08,4.56,3.84,11.52,22.56,35.28,43.2,9.36,68.88,5.76,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,12,6.96,9.84,32.4,12,3.6,11.28,5.04,4.32,12.96,25.44,39.6,48.72,10.56,77.52,6.48,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,13,6.24,8.64,28.8,10.8,3.12,10.08,4.56,3.84,11.52,22.56,35.28,43.2,9.36,68.88,5.76,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,14,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,15,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,16,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,17,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,18,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,45.5,19.79,0,171,7.9,8.5,0,39.4,9.3,0,130,101.8,1.7,11,0,138.69,59.92,14.34,318.712,115.74,1060.07,150.69,19.59,3.74
2016,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,5,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,6,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,7,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,8,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,9,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,10,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,11,6.24,8.64,28.8,10.8,3.12,10.08,4.56,3.84,11.52,22.56,35.28,43.2,9.36,68.88,5.76,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,12,6.96,9.84,32.4,12,3.6,11.28,5.04,4.32,12.96,25.44,39.6,48.72,10.56,77.52,6.48,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,13,6.24,8.64,28.8,10.8,3.12,10.08,4.56,3.84,11.52,22.56,35.28,43.2,9.36,68.88,5.76,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,14,5.52,7.68,25.2,9.36,2.64,8.88,4.08,3.36,10.08,19.68,30.72,37.92,8.16,60.24,5.04,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,15,4.8,6.48,21.6,8.16,2.4,7.68,3.36,2.88,8.64,17.04,26.4,32.4,7.2,51.6,4.32,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,16,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,17,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,18,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
2016,1,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,38.4,19.44,0,170.7,7.9,8.4,0,39.1,9.2,0,129.9,101.8,1.5,10.9,0,170.03,59.92,17.34,325.216,109.7,1059.39,150.68,19.01,3.67
